,Sample,Arima_Model,Garch_Model,AIC,LogLikelihood,MSE,RMSE,MAE,DurbinWatson_value,LjungBox_pvalue,Distribution
96,RAM.BK," ARIMA(0,0,0)(0,0,0)[0]          ","                          Zero Mean - TARCH/ZARCH Model Results                          
=========================================================================================
Dep. Variable:                            RAM.BK   R-squared:                       0.000
Mean Model:                            Zero Mean   Adj. R-squared:                  0.000
Vol Model:                           TARCH/ZARCH   Log-Likelihood:               -5919.75
Distribution:      Standardized Skew Student's t   AIC:                           11853.5
Method:                       Maximum Likelihood   BIC:                           11894.1
                                                   No. Observations:                 2430
Date:                           Mon, Mar 03 2025   Df Residuals:                     2430
Time:                                   09:36:36   Df Model:                            0
                              Volatility Model                             
===========================================================================
                 coef    std err          t      P>|t|     95.0% Conf. Int.
---------------------------------------------------------------------------
omega          0.2071      0.128      1.617      0.106 [-4.392e-02,  0.458]
alpha[1]       0.1267  4.303e-02      2.944  3.238e-03  [4.235e-02,  0.211]
alpha[2]   5.8387e-03  5.774e-02      0.101      0.919    [ -0.107,  0.119]
gamma[1]       0.0404  4.029e-02      1.003      0.316 [-3.857e-02,  0.119]
beta[1]        0.8473  6.188e-02     13.691  1.145e-42    [  0.726,  0.969]
                               Distribution                               
==========================================================================
                 coef    std err          t      P>|t|    95.0% Conf. Int.
--------------------------------------------------------------------------
eta            2.9364      0.175     16.781  3.389e-63   [  2.593,  3.279]
lambda         0.0628  1.965e-02      3.198  1.386e-03 [2.432e-02,  0.101]
==========================================================================

Covariance estimator: robust",11853.50073073727,-5919.750365368635,11.214107566592663,3.3487471637304393,2.170646107889215,2.009071742016475,0.815107104328703,skewstudent
97,WORK.BK," ARIMA(2,0,1)(0,0,0)[0]          ","                            Zero Mean - FIGARCH Model Results                             
==========================================================================================
Dep. Variable:                            WORK.BK   R-squared:                       0.000
Mean Model:                             Zero Mean   Adj. R-squared:                  0.000
Vol Model:                                FIGARCH   Log-Likelihood:               -4569.63
Distribution:      Generalized Error Distribution   AIC:                           9149.27
Method:                        Maximum Likelihood   BIC:                           9178.25
                                                    No. Observations:                 2430
Date:                            Mon, Mar 03 2025   Df Residuals:                     2430
Time:                                    09:36:45   Df Model:                            0
                              Volatility Model                             
===========================================================================
                 coef    std err          t      P>|t|     95.0% Conf. Int.
---------------------------------------------------------------------------
omega          0.0984  7.313e-02      1.345      0.179 [-4.496e-02,  0.242]
phi            0.2052      0.178      1.150      0.250    [ -0.145,  0.555]
d              0.3872  8.271e-02      4.682  2.840e-06    [  0.225,  0.549]
beta           0.3977      0.185      2.146  3.187e-02  [3.449e-02,  0.761]
                              Distribution                              
========================================================================
                 coef    std err          t      P>|t|  95.0% Conf. Int.
------------------------------------------------------------------------
nu             1.0100      0.166      6.074  1.249e-09 [  0.684,  1.336]
========================================================================

Covariance estimator: robust",9149.268715069084,-4569.634357534542,4.650293421831082,2.1564538997694993,1.3323096115107715,2.000298871466907,0.9890378111798573,generalized error
98,LRH.BK," ARIMA(2,0,1)(0,0,0)[0]          ","                             Zero Mean - EGARCH Model Results                            
=========================================================================================
Dep. Variable:                            LRH.BK   R-squared:                       0.000
Mean Model:                            Zero Mean   Adj. R-squared:                  0.000
Vol Model:                                EGARCH   Log-Likelihood:               -5860.37
Distribution:      Standardized Skew Student's t   AIC:                           11734.7
Method:                       Maximum Likelihood   BIC:                           11775.3
                                                   No. Observations:                 2430
Date:                           Mon, Mar 03 2025   Df Residuals:                     2430
Time:                                   09:36:49   Df Model:                            0
                               Volatility Model                              
=============================================================================
                 coef    std err          t      P>|t|       95.0% Conf. Int.
-----------------------------------------------------------------------------
omega          0.1000  4.809e-02      2.079  3.766e-02    [5.704e-03,  0.194]
alpha[1]       0.4697  7.467e-02      6.291  3.157e-10      [  0.323,  0.616]
alpha[2]      -0.2978  8.139e-02     -3.658  2.537e-04      [ -0.457, -0.138]
gamma[1]       0.0269  1.808e-02      1.487      0.137 [-8.554e-03,6.233e-02]
beta[1]        0.9756  1.357e-02     71.912      0.000      [  0.949,  1.002]
                               Distribution                               
==========================================================================
                 coef    std err          t      P>|t|    95.0% Conf. Int.
--------------------------------------------------------------------------
eta            2.7855      0.165     16.916  3.451e-64   [  2.463,  3.108]
lambda         0.1360  2.021e-02      6.729  1.711e-11 [9.636e-02,  0.176]
==========================================================================

Covariance estimator: robust",11734.740763155893,-5860.370381577946,10.73934806542363,3.277094454760746,2.1534056963255406,2.0001943700676397,0.9947785259437256,skewstudent
99,RCL.BK," ARIMA(1,0,1)(0,0,0)[0]          ","                             Zero Mean - EGARCH Model Results                             
==========================================================================================
Dep. Variable:                             RCL.BK   R-squared:                       0.000
Mean Model:                             Zero Mean   Adj. R-squared:                  0.000
Vol Model:                                 EGARCH   Log-Likelihood:               -5478.41
Distribution:      Generalized Error Distribution   AIC:                           10968.8
Method:                        Maximum Likelihood   BIC:                           11003.6
                                                    No. Observations:                 2430
Date:                            Mon, Mar 03 2025   Df Residuals:                     2430
Time:                                    09:36:56   Df Model:                            0
                              Volatility Model                              
============================================================================
                 coef    std err          t      P>|t|      95.0% Conf. Int.
----------------------------------------------------------------------------
omega          0.0265  8.539e-03      3.107  1.887e-03 [9.798e-03,4.327e-02]
alpha[1]       0.1556  5.090e-02      3.057  2.236e-03   [5.583e-02,  0.255]
alpha[2]      -0.0970  4.933e-02     -1.967  4.916e-02  [ -0.194,-3.551e-04]
gamma[1]       0.0405  1.083e-02      3.739  1.851e-04 [1.926e-02,6.170e-02]
beta[1]        0.9884  4.048e-03    244.165      0.000     [  0.981,  0.996]
                              Distribution                              
========================================================================
                 coef    std err          t      P>|t|  95.0% Conf. Int.
------------------------------------------------------------------------
nu             1.0100      0.128      7.891  3.010e-15 [  0.759,  1.261]
========================================================================

Covariance estimator: robust",10968.813655532089,-5478.406827766044,7.608186009071787,2.7582940396324296,1.8190390319895238,1.990829608712022,0.8290896965493313,generalized error
100,SMT.BK," ARIMA(0,0,1)(0,0,0)[0]          ","                             Zero Mean - EGARCH Model Results                            
=========================================================================================
Dep. Variable:                            SMT.BK   R-squared:                       0.000
Mean Model:                            Zero Mean   Adj. R-squared:                  0.000
Vol Model:                                EGARCH   Log-Likelihood:               -5205.96
Distribution:      Standardized Skew Student's t   AIC:                           10425.9
Method:                       Maximum Likelihood   BIC:                           10466.5
                                                   No. Observations:                 2430
Date:                           Mon, Mar 03 2025   Df Residuals:                     2430
Time:                                   09:37:01   Df Model:                            0
                              Volatility Model                              
============================================================================
                 coef    std err          t      P>|t|      95.0% Conf. Int.
----------------------------------------------------------------------------
omega          0.0891  4.515e-02      1.973  4.845e-02   [6.069e-04,  0.178]
alpha[1]       0.3449  5.278e-02      6.534  6.407e-11     [  0.241,  0.448]
alpha[2]      -0.1384  7.927e-02     -1.746  8.090e-02   [ -0.294,1.700e-02]
gamma[1]       0.0418  1.728e-02      2.418  1.559e-02 [7.921e-03,7.567e-02]
beta[1]        0.9758  1.530e-02     63.781      0.000     [  0.946,  1.006]
                               Distribution                               
==========================================================================
                 coef    std err          t      P>|t|    95.0% Conf. Int.
--------------------------------------------------------------------------
eta            2.7702      0.168     16.517  2.787e-61   [  2.441,  3.099]
lambda         0.0935  2.182e-02      4.285  1.827e-05 [5.073e-02,  0.136]
==========================================================================

Covariance estimator: robust",10425.926779550806,-5205.963389775403,7.128883468870899,2.6699969042811453,1.6550390501920356,1.9598087168704859,0.3297343747588096,skewstudent
101,INTUCH.BK," ARIMA(0,0,1)(0,0,0)[0]          ","                             Zero Mean - EGARCH Model Results                            
=========================================================================================
Dep. Variable:                         INTUCH.BK   R-squared:                       0.000
Mean Model:                            Zero Mean   Adj. R-squared:                  0.000
Vol Model:                                EGARCH   Log-Likelihood:               -5601.05
Distribution:      Standardized Skew Student's t   AIC:                           11216.1
Method:                       Maximum Likelihood   BIC:                           11256.7
                                                   No. Observations:                 2430
Date:                           Mon, Mar 03 2025   Df Residuals:                     2430
Time:                                   09:37:08   Df Model:                            0
                               Volatility Model                              
=============================================================================
                 coef    std err          t      P>|t|       95.0% Conf. Int.
-----------------------------------------------------------------------------
omega          0.0753  3.018e-02      2.494  1.262e-02    [1.613e-02,  0.134]
alpha[1]       0.2903  4.816e-02      6.028  1.660e-09      [  0.196,  0.385]
alpha[2]      -0.1181  5.485e-02     -2.153  3.131e-02   [ -0.226,-1.059e-02]
gamma[1]      -0.0140  1.599e-02     -0.875      0.382 [-4.533e-02,1.735e-02]
beta[1]        0.9768  1.141e-02     85.617      0.000      [  0.954,  0.999]
                              Distribution                              
========================================================================
                 coef    std err          t      P>|t|  95.0% Conf. Int.
------------------------------------------------------------------------
eta            3.2182      0.245     13.148  1.752e-39 [  2.738,  3.698]
lambda         0.1505  2.222e-02      6.772  1.266e-11 [  0.107,  0.194]
========================================================================

Covariance estimator: robust",11216.09780799841,-5601.048903999205,7.844392016795993,2.8007841789034713,1.9092387258877817,2.0307753917450757,0.44759350341049964,skewstudent
102,TRUBB.BK," ARIMA(4,0,0)(0,0,0)[0]          ","                             Zero Mean - EGARCH Model Results                            
=========================================================================================
Dep. Variable:                          TRUBB.BK   R-squared:                       0.000
Mean Model:                            Zero Mean   Adj. R-squared:                  0.000
Vol Model:                                EGARCH   Log-Likelihood:               -4906.36
Distribution:      Standardized Skew Student's t   AIC:                           9826.72
Method:                       Maximum Likelihood   BIC:                           9867.29
                                                   No. Observations:                 2430
Date:                           Mon, Mar 03 2025   Df Residuals:                     2430
Time:                                   09:37:14   Df Model:                            0
                               Volatility Model                               
==============================================================================
                  coef    std err          t      P>|t|       95.0% Conf. Int.
------------------------------------------------------------------------------
omega           0.0331  1.357e-02      2.442  1.459e-02  [6.546e-03,5.973e-02]
alpha[1]        0.2794  4.069e-02      6.867  6.566e-12      [  0.200,  0.359]
alpha[2]       -0.1326  4.588e-02     -2.891  3.845e-03   [ -0.223,-4.269e-02]
gamma[1]   -8.8964e-03  1.596e-02     -0.557      0.577 [-4.017e-02,2.238e-02]
beta[1]         0.9911  5.238e-03    189.201      0.000      [  0.981,  1.001]
                               Distribution                               
==========================================================================
                 coef    std err          t      P>|t|    95.0% Conf. Int.
--------------------------------------------------------------------------
eta            3.3327      0.231     14.415  4.185e-47   [  2.880,  3.786]
lambda         0.0785  2.330e-02      3.371  7.485e-04 [3.288e-02,  0.124]
==========================================================================

Covariance estimator: robust",9826.71877849284,-4906.35938924642,5.578445197665126,2.3618732391187143,1.5135356688130501,2.0006634370229017,0.9564949546348204,skewstudent
103,CFRESH.BK," ARIMA(1,0,1)(0,0,0)[0]          ","                            Zero Mean - FIGARCH Model Results                            
=========================================================================================
Dep. Variable:                         CFRESH.BK   R-squared:                       0.000
Mean Model:                            Zero Mean   Adj. R-squared:                  0.000
Vol Model:                               FIGARCH   Log-Likelihood:               -4977.32
Distribution:      Standardized Skew Student's t   AIC:                           9966.64
Method:                       Maximum Likelihood   BIC:                           10001.4
                                                   No. Observations:                 2430
Date:                           Mon, Mar 03 2025   Df Residuals:                     2430
Time:                                   09:37:23   Df Model:                            0
                            Volatility Model                            
========================================================================
                 coef    std err          t      P>|t|  95.0% Conf. Int.
------------------------------------------------------------------------
omega          1.7449      1.595      1.094      0.274 [ -1.381,  4.871]
phi            0.1100      0.553      0.199      0.842 [ -0.974,  1.194]
d              0.4618      0.134      3.449  5.623e-04 [  0.199,  0.724]
beta           0.2762      0.645      0.428      0.669 [ -0.988,  1.541]
                                Distribution                                
============================================================================
                 coef    std err          t      P>|t|      95.0% Conf. Int.
----------------------------------------------------------------------------
eta            2.6066      0.104     24.971 1.272e-137     [  2.402,  2.811]
lambda         0.0327  1.446e-02      2.264  2.355e-02 [4.403e-03,6.108e-02]
============================================================================

Covariance estimator: robust",9966.638174127993,-4977.319087063996,6.321694671210834,2.514298047410218,1.5140584870833005,1.9891998497098204,0.9124588000215137,skewstudent
104,WACOAL.BK," ARIMA(2,0,2)(0,0,0)[0]          ","                             Zero Mean - EGARCH Model Results                             
==========================================================================================
Dep. Variable:                          WACOAL.BK   R-squared:                       0.000
Mean Model:                             Zero Mean   Adj. R-squared:                  0.000
Vol Model:                                 EGARCH   Log-Likelihood:               -5518.66
Distribution:      Generalized Error Distribution   AIC:                           11049.3
Method:                        Maximum Likelihood   BIC:                           11084.1
                                                    No. Observations:                 2430
Date:                            Mon, Mar 03 2025   Df Residuals:                     2430
Time:                                    09:37:27   Df Model:                            0
                               Volatility Model                              
=============================================================================
                 coef    std err          t      P>|t|       95.0% Conf. Int.
-----------------------------------------------------------------------------
omega          0.0856  3.770e-02      2.270  2.321e-02    [1.169e-02,  0.159]
alpha[1]       0.3049  4.785e-02      6.371  1.873e-10      [  0.211,  0.399]
alpha[2]      -0.1135  6.390e-02     -1.776  7.568e-02    [ -0.239,1.173e-02]
gamma[1]       0.0322  2.011e-02      1.602      0.109 [-7.195e-03,7.162e-02]
beta[1]        0.9633  1.876e-02     51.337      0.000      [  0.927,  1.000]
                              Distribution                              
========================================================================
                 coef    std err          t      P>|t|  95.0% Conf. Int.
------------------------------------------------------------------------
nu             1.0100      0.179      5.643  1.672e-08 [  0.659,  1.361]
========================================================================

Covariance estimator: robust",11049.31018264233,-5518.655091321165,9.139459319185653,3.023153869584817,1.8929914979180282,2.0334153140879914,0.40003197129411794,generalized error
105,TCMC.BK," ARIMA(0,0,0)(0,0,0)[0]          ","                             Zero Mean - EGARCH Model Results                             
==========================================================================================
Dep. Variable:                            TCMC.BK   R-squared:                       0.000
Mean Model:                             Zero Mean   Adj. R-squared:                  0.000
Vol Model:                                 EGARCH   Log-Likelihood:               -6682.83
Distribution:      Generalized Error Distribution   AIC:                           13377.7
Method:                        Maximum Likelihood   BIC:                           13412.4
                                                    No. Observations:                 2430
Date:                            Mon, Mar 03 2025   Df Residuals:                     2430
Time:                                    09:37:35   Df Model:                            0
                            Volatility Model                            
========================================================================
                 coef    std err          t      P>|t|  95.0% Conf. Int.
------------------------------------------------------------------------
omega      2.4582e-03      0.108  2.267e-02      0.982 [ -0.210,  0.215]
alpha[1]       0.3960  9.816e-02      4.034  5.488e-05 [  0.204,  0.588]
alpha[2]      -0.3567  7.110e-02     -5.017  5.236e-07 [ -0.496, -0.217]
gamma[1]      -0.0337      0.163     -0.206      0.836 [ -0.354,  0.286]
beta[1]        1.0000  3.086e-02     32.408 2.086e-230 [  0.940,  1.060]
                              Distribution                              
========================================================================
                 coef    std err          t      P>|t|  95.0% Conf. Int.
------------------------------------------------------------------------
nu             1.0100  6.000e-02     16.835  1.359e-63 [  0.892,  1.128]
========================================================================

Covariance estimator: robust",13377.662236616612,-6682.831118308306,28.102502362227902,5.301179336923804,3.067344557243901,2.615916294605382,2.7493809986648047e-52,generalized error
106,TISCO.BK," ARIMA(0,0,1)(0,0,0)[0] intercept","                          Zero Mean - TARCH/ZARCH Model Results                          
=========================================================================================
Dep. Variable:                          TISCO.BK   R-squared:                       0.000
Mean Model:                            Zero Mean   Adj. R-squared:                  0.000
Vol Model:                           TARCH/ZARCH   Log-Likelihood:               -4098.86
Distribution:      Standardized Skew Student's t   AIC:                           8211.72
Method:                       Maximum Likelihood   BIC:                           8252.29
                                                   No. Observations:                 2430
Date:                           Mon, Mar 03 2025   Df Residuals:                     2430
Time:                                   09:37:43   Df Model:                            0
                             Volatility Model                             
==========================================================================
                 coef    std err          t      P>|t|    95.0% Conf. Int.
--------------------------------------------------------------------------
omega          0.3693      0.109      3.391  6.962e-04   [  0.156,  0.583]
alpha[1]       0.2936  6.594e-02      4.452  8.501e-06   [  0.164,  0.423]
alpha[2]       0.0000  5.899e-02      0.000      1.000   [ -0.116,  0.116]
gamma[1]      -0.0509  5.080e-02     -1.002      0.316 [ -0.150,4.868e-02]
beta[1]        0.6810  6.719e-02     10.136  3.826e-24   [  0.549,  0.813]
                                Distribution                                
============================================================================
                 coef    std err          t      P>|t|      95.0% Conf. Int.
----------------------------------------------------------------------------
eta            2.4645      0.171     14.385  6.410e-47     [  2.129,  2.800]
lambda         0.0321  1.095e-02      2.934  3.346e-03 [1.067e-02,5.359e-02]
============================================================================

Covariance estimator: robust",8211.723909837285,-4098.861954918642,3.14120320776944,1.7723439868630018,1.0327440756024613,2.00130234645192,0.9717107306144277,skewstudent
107,BYD.BK," ARIMA(0,0,1)(0,0,0)[0]          ","                            Zero Mean - FIGARCH Model Results                             
==========================================================================================
Dep. Variable:                             BYD.BK   R-squared:                       0.000
Mean Model:                             Zero Mean   Adj. R-squared:                  0.000
Vol Model:                                FIGARCH   Log-Likelihood:               -4740.54
Distribution:      Generalized Error Distribution   AIC:                           9491.07
Method:                        Maximum Likelihood   BIC:                           9520.05
                                                    No. Observations:                 2430
Date:                            Mon, Mar 03 2025   Df Residuals:                     2430
Time:                                    09:37:55   Df Model:                            0
                              Volatility Model                             
===========================================================================
                 coef    std err          t      P>|t|     95.0% Conf. Int.
---------------------------------------------------------------------------
omega          0.0731  6.017e-02      1.215      0.224 [-4.482e-02,  0.191]
phi            0.3304      0.103      3.217  1.293e-03    [  0.129,  0.532]
d              0.3391  8.925e-02      3.800  1.449e-04    [  0.164,  0.514]
beta           0.5544      0.121      4.587  4.492e-06    [  0.318,  0.791]
                              Distribution                              
========================================================================
                 coef    std err          t      P>|t|  95.0% Conf. Int.
------------------------------------------------------------------------
nu             1.0100  8.165e-02     12.370  3.821e-35 [  0.850,  1.170]
========================================================================

Covariance estimator: robust",9491.071114860133,-4740.535557430067,5.3144518836866235,2.30530949845929,1.4054129312089132,1.9846433520450948,0.7087410459130818,generalized error
108,KWI.BK," ARIMA(1,0,0)(0,0,0)[0]          ","                            Zero Mean - FIGARCH Model Results                            
=========================================================================================
Dep. Variable:                            KWI.BK   R-squared:                       0.000
Mean Model:                            Zero Mean   Adj. R-squared:                  0.000
Vol Model:                               FIGARCH   Log-Likelihood:               -3683.94
Distribution:      Standardized Skew Student's t   AIC:                           7379.87
Method:                       Maximum Likelihood   BIC:                           7414.65
                                                   No. Observations:                 2430
Date:                           Mon, Mar 03 2025   Df Residuals:                     2430
Time:                                   09:38:01   Df Model:                            0
                               Volatility Model                              
=============================================================================
                 coef    std err          t      P>|t|       95.0% Conf. Int.
-----------------------------------------------------------------------------
omega          0.0306  2.372e-02      1.292      0.196 [-1.585e-02,7.712e-02]
phi            0.1304  7.952e-02      1.640      0.101   [-2.542e-02,  0.286]
d              0.4030  4.801e-02      8.394  4.706e-17      [  0.309,  0.497]
beta           0.4508  8.821e-02      5.110  3.221e-07      [  0.278,  0.624]
                               Distribution                               
==========================================================================
                 coef    std err          t      P>|t|    95.0% Conf. Int.
--------------------------------------------------------------------------
eta            4.6297      0.392     11.816  3.227e-32   [  3.862,  5.398]
lambda         0.0952  2.172e-02      4.382  1.173e-05 [5.261e-02,  0.138]
==========================================================================

Covariance estimator: robust",7379.871495210797,-3683.9357476053983,1.9079350214489863,1.3812802110538565,0.9168325716482968,2.0004564745845745,0.9910001651511284,skewstudent
109,TSC.BK," ARIMA(1,0,1)(0,0,0)[0]          ","                             Zero Mean - EGARCH Model Results                             
==========================================================================================
Dep. Variable:                             TSC.BK   R-squared:                       0.000
Mean Model:                             Zero Mean   Adj. R-squared:                  0.000
Vol Model:                                 EGARCH   Log-Likelihood:               -3679.81
Distribution:      Generalized Error Distribution   AIC:                           7371.62
Method:                        Maximum Likelihood   BIC:                           7406.39
                                                    No. Observations:                 2430
Date:                            Mon, Mar 03 2025   Df Residuals:                     2430
Time:                                    09:38:05   Df Model:                            0
                               Volatility Model                              
=============================================================================
                 coef    std err          t      P>|t|       95.0% Conf. Int.
-----------------------------------------------------------------------------
omega          0.0193  7.937e-03      2.434  1.495e-02  [3.759e-03,3.487e-02]
alpha[1]       0.2726  6.832e-02      3.991  6.589e-05      [  0.139,  0.407]
alpha[2]      -0.1294  6.191e-02     -2.090  3.662e-02   [ -0.251,-8.047e-03]
gamma[1]       0.0178  1.275e-02      1.398      0.162 [-7.162e-03,4.282e-02]
beta[1]        0.9810  8.572e-03    114.442      0.000      [  0.964,  0.998]
                              Distribution                              
========================================================================
                 coef    std err          t      P>|t|  95.0% Conf. Int.
------------------------------------------------------------------------
nu             1.0100      0.163      6.210  5.315e-10 [  0.691,  1.329]
========================================================================

Covariance estimator: robust",7371.615208816052,-3679.807604408026,1.876975796971551,1.370027662849021,0.8788408886373137,1.977072085920284,0.5760968841802504,generalized error
110,TPCS.BK," ARIMA(1,0,1)(0,0,0)[0]          ","                             Zero Mean - GARCH Model Results                             
=========================================================================================
Dep. Variable:                           TPCS.BK   R-squared:                       0.000
Mean Model:                            Zero Mean   Adj. R-squared:                  0.000
Vol Model:                                 GARCH   Log-Likelihood:               -2500.65
Distribution:      Standardized Skew Student's t   AIC:                           5013.30
Method:                       Maximum Likelihood   BIC:                           5048.07
                                                   No. Observations:                 2430
Date:                           Mon, Mar 03 2025   Df Residuals:                     2430
Time:                                   09:38:10   Df Model:                            0
                               Volatility Model                              
=============================================================================
                 coef    std err          t      P>|t|       95.0% Conf. Int.
-----------------------------------------------------------------------------
omega      7.1983e-08  6.754e-05  1.066e-03      0.999 [-1.323e-04,1.325e-04]
alpha[1]       0.4537  4.671e-02      9.714  2.627e-22      [  0.362,  0.545]
alpha[2]       0.2178      0.128      1.696  8.989e-02   [-3.390e-02,  0.470]
beta[1]        0.2702      0.131      2.055  3.991e-02    [1.246e-02,  0.528]
                                 Distribution                                 
==============================================================================
                  coef    std err          t      P>|t|       95.0% Conf. Int.
------------------------------------------------------------------------------
eta             2.1474  1.970e-02    109.034      0.000      [  2.109,  2.186]
lambda     -8.1606e-03  1.403e-02     -0.582      0.561 [-3.565e-02,1.933e-02]
==============================================================================

Covariance estimator: robust",5013.296647785612,-2500.648323892806,6.017739118576168,2.453108052772272,1.0894202248844331,2.003492183051931,0.9223057498675395,skewstudent
111,ALUCON.BK," ARIMA(4,0,0)(0,0,0)[0]          ","                          Zero Mean - TARCH/ZARCH Model Results                           
==========================================================================================
Dep. Variable:                          ALUCON.BK   R-squared:                       0.000
Mean Model:                             Zero Mean   Adj. R-squared:                  0.000
Vol Model:                            TARCH/ZARCH   Log-Likelihood:               -4556.59
Distribution:      Generalized Error Distribution   AIC:                           9125.18
Method:                        Maximum Likelihood   BIC:                           9159.95
                                                    No. Observations:                 2430
Date:                            Mon, Mar 03 2025   Df Residuals:                     2430
Time:                                    09:38:18   Df Model:                            0
                             Volatility Model                             
==========================================================================
                 coef    std err          t      P>|t|    95.0% Conf. Int.
--------------------------------------------------------------------------
omega          0.1081  4.649e-02      2.325  2.008e-02 [1.696e-02,  0.199]
alpha[1]       0.2039  4.453e-02      4.579  4.664e-06   [  0.117,  0.291]
alpha[2]   8.5475e-14      0.126  6.774e-13      1.000   [ -0.247,  0.247]
gamma[1]      -0.0850  4.858e-02     -1.750  8.011e-02 [ -0.180,1.020e-02]
beta[1]        0.8256  9.907e-02      8.334  7.791e-17   [  0.631,  1.020]
                              Distribution                              
========================================================================
                 coef    std err          t      P>|t|  95.0% Conf. Int.
------------------------------------------------------------------------
nu             1.0100      1.072      0.942      0.346 [ -1.092,  3.112]
========================================================================

Covariance estimator: robust",9125.177151457803,-4556.588575728902,4.415282967741588,2.101257472976976,1.2832939845135225,2.0174904761649017,0.6334015243698421,generalized error
112,PATO.BK," ARIMA(1,0,0)(0,0,0)[0]          ","                            Zero Mean - FIGARCH Model Results                             
==========================================================================================
Dep. Variable:                            PATO.BK   R-squared:                       0.000
Mean Model:                             Zero Mean   Adj. R-squared:                  0.000
Vol Model:                                FIGARCH   Log-Likelihood:               -5021.10
Distribution:      Generalized Error Distribution   AIC:                           10052.2
Method:                        Maximum Likelihood   BIC:                           10081.2
                                                    No. Observations:                 2430
Date:                            Mon, Mar 03 2025   Df Residuals:                     2430
Time:                                    09:38:28   Df Model:                            0
                              Volatility Model                             
===========================================================================
                 coef    std err          t      P>|t|     95.0% Conf. Int.
---------------------------------------------------------------------------
omega          0.7145      0.411      1.737  8.246e-02 [-9.191e-02,  1.521]
phi            0.0537      0.577  9.319e-02      0.926    [ -1.076,  1.184]
d              0.1956  5.740e-02      3.408  6.552e-04  [8.309e-02,  0.308]
beta       4.2307e-08      0.565  7.494e-08      1.000    [ -1.106,  1.106]
                              Distribution                              
========================================================================
                 coef    std err          t      P>|t|  95.0% Conf. Int.
------------------------------------------------------------------------
nu             1.0100      0.191      5.285  1.259e-07 [  0.635,  1.385]
========================================================================

Covariance estimator: robust",10052.201439948865,-5021.100719974433,6.1651195712365805,2.4829658820121914,1.5171614911687465,1.9990315790234159,0.9908593245571283,generalized error
113,TMT.BK," ARIMA(2,0,1)(0,0,0)[0]          ","                          Zero Mean - EGARCH Model Results                          
====================================================================================
Dep. Variable:                       TMT.BK   R-squared:                       0.000
Mean Model:                       Zero Mean   Adj. R-squared:                  0.000
Vol Model:                           EGARCH   Log-Likelihood:               -4055.87
Distribution:      Standardized Student's t   AIC:                           8123.75
Method:                  Maximum Likelihood   BIC:                           8158.52
                                              No. Observations:                 2430
Date:                      Mon, Mar 03 2025   Df Residuals:                     2430
Time:                              09:38:32   Df Model:                            0
                              Volatility Model                             
===========================================================================
                 coef    std err          t      P>|t|     95.0% Conf. Int.
---------------------------------------------------------------------------
omega          0.1899      0.119      1.594      0.111 [-4.362e-02,  0.423]
alpha[1]       1.3337      0.468      2.849  4.390e-03    [  0.416,  2.251]
alpha[2]      -1.0379      0.388     -2.676  7.440e-03    [ -1.798, -0.278]
gamma[1]       0.1135  5.522e-02      2.055  3.993e-02  [5.222e-03,  0.222]
beta[1]        0.9912  5.324e-03    186.185      0.000    [  0.981,  1.002]
                              Distribution                              
========================================================================
                 coef    std err          t      P>|t|  95.0% Conf. Int.
------------------------------------------------------------------------
nu             2.0500  3.944e-02     51.972      0.000 [  1.973,  2.127]
========================================================================

Covariance estimator: robust",8123.74628028246,-4055.87314014123,5.2216477318667165,2.285092499630314,1.11705873909888,2.000400948110818,0.9870049032543224,t
114,Q-CON.BK," ARIMA(1,0,1)(0,0,0)[0]          ","                            Zero Mean - FIGARCH Model Results                             
==========================================================================================
Dep. Variable:                           Q-CON.BK   R-squared:                       0.000
Mean Model:                             Zero Mean   Adj. R-squared:                  0.000
Vol Model:                                FIGARCH   Log-Likelihood:               -6322.30
Distribution:      Generalized Error Distribution   AIC:                           12654.6
Method:                        Maximum Likelihood   BIC:                           12683.6
                                                    No. Observations:                 2430
Date:                            Mon, Mar 03 2025   Df Residuals:                     2430
Time:                                    09:38:43   Df Model:                            0
                            Volatility Model                            
========================================================================
                 coef    std err          t      P>|t|  95.0% Conf. Int.
------------------------------------------------------------------------
omega          0.2640      1.118      0.236      0.813 [ -1.927,  2.455]
phi            0.3041      1.017      0.299      0.765 [ -1.689,  2.298]
d              0.3918      0.256      1.530      0.126 [ -0.110,  0.894]
beta           0.4521      1.193      0.379      0.705 [ -1.887,  2.791]
                              Distribution                              
========================================================================
                 coef    std err          t      P>|t|  95.0% Conf. Int.
------------------------------------------------------------------------
nu             1.0100      0.993      1.018      0.309 [ -0.935,  2.955]
========================================================================

Covariance estimator: robust",12654.601970201085,-6322.300985100543,22.645188542024297,4.758696096834121,2.8148965168873175,1.9974069065428506,0.9977473671074949,generalized error
